1.653354200000000128e+04,1.653354200000000128e+04,1.709574160000000120e+04,1.852991840000000229e+04,1.920822609999999986e+04
1.611506600000000071e+04,1.611506600000000071e+04,1.696619319999999789e+04,1.848652453333333324e+04,1.918364035000000149e+04
1.595566400000000067e+04,1.595566400000000067e+04,1.689640279999999984e+04,1.845276853333333202e+04,1.916432439999999769e+04
1.576569000000000051e+04,1.576569000000000051e+04,1.683066159999999945e+04,1.842101600000000326e+04,1.914633214999999836e+04
1.571587400000000162e+04,1.571587400000000162e+04,1.677535759999999937e+04,1.838116346666666868e+04,1.912734149999999863e+04
1.581255600000000231e+04,1.581255600000000231e+04,1.671460440000000017e+04,1.834449253333333036e+04,1.910878005000000121e+04
1.601546800000000076e+04,1.601546800000000076e+04,1.666365320000000065e+04,1.830702759999999762e+04,1.908794640000000072e+04
1.603316200000000026e+04,1.603316200000000026e+04,1.662221080000000075e+04,1.826980133333333288e+04,1.906756339999999909e+04
1.603268600000000151e+04,1.603268600000000151e+04,1.658606999999999971e+04,1.823135253333333458e+04,1.904772344999999768e+04
1.604857200000000012e+04,1.604857200000000012e+04,1.654076680000000124e+04,1.818912173333333703e+04,1.902738580000000002e+04
1.603727999999999884e+04,1.603727999999999884e+04,1.652973280000000159e+04,1.815521640000000116e+04,1.900779275000000052e+04
1.608152800000000207e+04,1.608152800000000207e+04,1.653657880000000296e+04,1.811870306666666875e+04,1.899113474999999744e+04
1.606467000000000189e+04,1.606467000000000189e+04,1.649930800000000090e+04,1.807750773333333564e+04,1.897361039999999775e+04
1.607136200000000281e+04,1.607136200000000281e+04,1.645829200000000128e+04,1.803510653333333539e+04,1.895757799999999770e+04
1.623751400000000103e+04,1.623751400000000103e+04,1.645979800000000250e+04,1.799649066666666840e+04,1.894441479999999865e+04
1.640147799999999916e+04,1.640147799999999916e+04,1.645164760000000024e+04,1.796034266666667099e+04,1.893111104999999952e+04
1.656675200000000041e+04,1.656675200000000041e+04,1.645058079999999973e+04,1.792465453333333426e+04,1.891806074999999691e+04
1.674366400000000067e+04,1.674366400000000067e+04,1.642630159999999887e+04,1.788750186666666559e+04,1.890379374999999709e+04
1.688319200000000274e+04,1.688319200000000274e+04,1.638301840000000084e+04,1.784998506666667163e+04,1.888985829999999987e+04
1.686232200000000012e+04,1.686232200000000012e+04,1.633867920000000049e+04,1.781329853333333449e+04,1.887440469999999914e+04
1.684076000000000204e+04,1.684076000000000204e+04,1.632512320000000000e+04,1.777625480000000243e+04,1.885921509999999762e+04
1.682557800000000134e+04,1.682557800000000134e+04,1.632087839999999960e+04,1.774011733333333905e+04,1.884377754999999888e+04
1.689006399999999849e+04,1.689006399999999849e+04,1.633744479999999930e+04,1.770510320000000138e+04,1.882896350000000166e+04
1.695684799999999814e+04,1.695684799999999814e+04,1.634195559999999932e+04,1.766826666666666279e+04,1.881353450000000157e+04
1.702329799999999886e+04,1.702329799999999886e+04,1.637751599999999962e+04,1.762892746666666790e+04,1.879708469999999943e+04
1.704010400000000300e+04,1.704010400000000300e+04,1.642643560000000070e+04,1.759011146666666536e+04,1.877969774999999936e+04
1.699729200000000128e+04,1.699729200000000128e+04,1.649732359999999971e+04,1.754718346666666912e+04,1.876113439999999900e+04
1.696025200000000041e+04,1.696025200000000041e+04,1.653836240000000180e+04,1.750937826666666660e+04,1.874401425000000017e+04
1.693703399999999965e+04,1.693703399999999965e+04,1.657622440000000279e+04,1.747275840000000244e+04,1.872626185000000260e+04
1.692061000000000058e+04,1.692061000000000058e+04,1.661846320000000196e+04,1.743115746666667110e+04,1.870790775000000212e+04
1.693388400000000183e+04,1.693388400000000183e+04,1.665070119999999952e+04,1.739201906666667128e+04,1.869007214999999997e+04
1.701579599999999846e+04,1.701579599999999846e+04,1.669738920000000144e+04,1.735461200000000463e+04,1.867302805000000080e+04
1.702679200000000128e+04,1.702679200000000128e+04,1.673708839999999691e+04,1.732259933333333538e+04,1.865617814999999973e+04
1.700238799999999901e+04,1.700238799999999901e+04,1.677016479999999865e+04,1.728501013333333685e+04,1.863813199999999779e+04
1.697565599999999904e+04,1.697565599999999904e+04,1.680388000000000102e+04,1.724855773333333491e+04,1.861962084999999934e+04
1.680793800000000192e+04,1.680793800000000192e+04,1.680483280000000013e+04,1.720673226666666596e+04,1.859815569999999934e+04
1.660571800000000076e+04,1.660571800000000076e+04,1.680222719999999754e+04,1.716775519999999960e+04,1.857829054999999789e+04
1.633157600000000093e+04,1.633157600000000093e+04,1.679046960000000036e+04,1.712111973333333299e+04,1.855672284999999829e+04
1.609885600000000159e+04,1.609885600000000159e+04,1.677566359999999986e+04,1.707887893333332977e+04,1.853338479999999981e+04
1.589709000000000196e+04,1.589709000000000196e+04,1.673579520000000048e+04,1.704133146666666653e+04,1.851009860000000117e+04
1.582856200000000172e+04,1.582856200000000172e+04,1.669024959999999919e+04,1.699828626666666969e+04,1.848726725000000079e+04
1.575413400000000183e+04,1.575413400000000183e+04,1.663970360000000073e+04,1.695025386666666600e+04,1.846473320000000240e+04
1.579332800000000134e+04,1.579332800000000134e+04,1.660040240000000267e+04,1.690948040000000401e+04,1.844328080000000045e+04
1.592650000000000182e+04,1.592650000000000182e+04,1.658432520000000295e+04,1.687568306666666831e+04,1.842523280000000159e+04
1.615874200000000201e+04,1.615874200000000201e+04,1.659507920000000013e+04,1.684934106666666776e+04,1.840891685000000143e+04
1.636404400000000169e+04,1.636404400000000169e+04,1.659490639999999985e+04,1.682345226666667077e+04,1.839101605000000200e+04
1.646900800000000163e+04,1.646900800000000163e+04,1.656838960000000225e+04,1.679021080000000075e+04,1.836834870000000228e+04
1.665813799999999901e+04,1.665813799999999901e+04,1.655401719999999841e+04,1.676355866666666770e+04,1.834838075000000390e+04
1.676320200000000114e+04,1.676320200000000114e+04,1.654559600000000137e+04,1.673588280000000304e+04,1.832905645000000368e+04
1.685371600000000035e+04,1.685371600000000035e+04,1.656116280000000188e+04,1.671361493333333419e+04,1.831234380000000237e+04
1.699860800000000017e+04,1.699860800000000017e+04,1.658660720000000219e+04,1.670292813333333470e+04,1.829965650000000096e+04
1.723127800000000207e+04,1.723127800000000207e+04,1.661518679999999949e+04,1.669290120000000388e+04,1.828567435000000114e+04
1.732704600000000210e+04,1.732704600000000210e+04,1.662737600000000020e+04,1.668738040000000183e+04,1.827079415000000154e+04
1.740383600000000297e+04,1.740383600000000297e+04,1.663895640000000276e+04,1.668194746666666833e+04,1.825463410000000295e+04
1.726432200000000012e+04,1.726432200000000012e+04,1.662990519999999742e+04,1.667457533333333413e+04,1.823526540000000386e+04
1.697929999999999927e+04,1.697929999999999927e+04,1.659569039999999950e+04,1.665366533333333064e+04,1.821544170000000304e+04
1.671278399999999965e+04,1.671278399999999965e+04,1.655458439999999973e+04,1.663854226666666727e+04,1.819409234999999899e+04
1.648533400000000256e+04,1.648533400000000256e+04,1.651908439999999973e+04,1.662612786666666580e+04,1.817648430000000008e+04
1.634027399999999943e+04,1.634027399999999943e+04,1.650653359999999884e+04,1.662092280000000028e+04,1.816003274999999849e+04
1.632286599999999999e+04,1.632286599999999999e+04,1.649934720000000016e+04,1.661466466666667111e+04,1.814402865000000020e+04
1.642265799999999945e+04,1.642265799999999945e+04,1.651863439999999900e+04,1.661773333333333721e+04,1.812681150000000343e+04
1.648375600000000122e+04,1.648375600000000122e+04,1.653019199999999910e+04,1.662299933333333320e+04,1.810694589999999880e+04
1.653383000000000175e+04,1.653383000000000175e+04,1.655953519999999844e+04,1.661643760000000111e+04,1.808696125000000029e+04
1.655135199999999895e+04,1.655135199999999895e+04,1.659703280000000086e+04,1.661032946666666976e+04,1.806722465000000011e+04
1.656448800000000119e+04,1.656448800000000119e+04,1.663282680000000255e+04,1.660947333333333518e+04,1.804719350000000122e+04
1.656455200000000332e+04,1.656455200000000332e+04,1.666583239999999932e+04,1.660257653333333292e+04,1.802621695000000182e+04
1.662938000000000102e+04,1.662938000000000102e+04,1.670524120000000039e+04,1.659850853333333362e+04,1.800693035000000236e+04
1.666702000000000044e+04,1.666702000000000044e+04,1.673427360000000044e+04,1.658699253333333399e+04,1.798678359999999884e+04
1.663621199999999953e+04,1.663621199999999953e+04,1.673897520000000077e+04,1.656877293333333364e+04,1.796655474999999933e+04
1.665874400000000242e+04,1.665874400000000242e+04,1.673282719999999972e+04,1.655552853333333405e+04,1.794859100000000035e+04
1.668390400000000227e+04,1.668390400000000227e+04,1.672980439999999726e+04,1.654994466666666631e+04,1.793080885000000126e+04
1.670360199999999895e+04,1.670360199999999895e+04,1.675215999999999985e+04,1.654714266666666663e+04,1.791346849999999904e+04
1.678628600000000006e+04,1.678628600000000006e+04,1.675990320000000065e+04,1.655045506666666552e+04,1.789619444999999905e+04
1.693352999999999884e+04,1.693352999999999884e+04,1.677304079999999885e+04,1.655353080000000045e+04,1.787944314999999915e+04
1.697320600000000195e+04,1.697320600000000195e+04,1.675672520000000077e+04,1.656513466666666864e+04,1.786148125000000073e+04
1.693122400000000198e+04,1.693122400000000198e+04,1.671632760000000053e+04,1.657645679999999993e+04,1.784169220000000132e+04
1.689270200000000114e+04,1.689270200000000114e+04,1.668444480000000112e+04,1.659898506666666799e+04,1.782183305000000109e+04
1.679510399999999936e+04,1.679510399999999936e+04,1.665351480000000083e+04,1.660641773333333185e+04,1.780141100000000006e+04
1.668319800000000032e+04,1.668319800000000032e+04,1.662891319999999905e+04,1.661469800000000032e+04,1.778116545000000042e+04
1.665823600000000079e+04,1.665823600000000079e+04,1.663550799999999799e+04,1.662795880000000034e+04,1.776127660000000105e+04
1.667940799999999945e+04,1.667940799999999945e+04,1.665634920000000056e+04,1.663424693333333562e+04,1.774101490000000194e+04
1.667123400000000038e+04,1.667123400000000038e+04,1.667613479999999981e+04,1.664270279999999912e+04,1.772205785000000105e+04
1.655906400000000212e+04,1.655906400000000212e+04,1.666826079999999638e+04,1.664147786666666798e+04,1.769917599999999948e+04
1.639577400000000125e+04,1.639577400000000125e+04,1.664001319999999760e+04,1.663890386666667109e+04,1.767587374999999884e+04
1.621350600000000122e+04,1.621350600000000122e+04,1.661363599999999860e+04,1.663895440000000235e+04,1.765237035000000105e+04
1.596665200000000004e+04,1.596665200000000004e+04,1.656514799999999741e+04,1.662953840000000127e+04,1.762676870000000054e+04
1.576631199999999990e+04,1.576631199999999990e+04,1.653264600000000064e+04,1.662168840000000273e+04,1.760365385000000242e+04
1.575553600000000006e+04,1.575553600000000006e+04,1.651260199999999895e+04,1.662086893333333501e+04,1.758331275000000460e+04
1.581755800000000090e+04,1.581755800000000090e+04,1.649325439999999799e+04,1.662198360000000321e+04,1.756697915000000285e+04
1.584678600000000006e+04,1.584678600000000006e+04,1.647009559999999692e+04,1.661290586666666422e+04,1.755460435000000143e+04
1.600762800000000061e+04,1.600762800000000061e+04,1.645376319999999760e+04,1.660328173333333325e+04,1.754676260000000184e+04
1.587810000000000036e+04,1.587810000000000036e+04,1.638238999999999760e+04,1.657577826666666806e+04,1.752963855000000331e+04
1.574688200000000143e+04,1.574688200000000143e+04,1.632857439999999769e+04,1.655441680000000270e+04,1.751331240000000253e+04
1.557768800000000192e+04,1.557768800000000192e+04,1.628154960000000028e+04,1.653495000000000073e+04,1.749424650000000111e+04
1.547791000000000167e+04,1.547791000000000167e+04,1.623392879999999968e+04,1.652061173333333500e+04,1.747762825000000157e+04
1.534542400000000271e+04,1.534542400000000271e+04,1.618606719999999950e+04,1.650359266666666736e+04,1.746467940000000090e+04
1.549151599999999962e+04,1.549151599999999962e+04,1.613997279999999773e+04,1.648684080000000176e+04,1.745261480000000302e+04
1.558483399999999892e+04,1.558483399999999892e+04,1.608828399999999965e+04,1.646740146666666988e+04,1.744058185000000231e+04
1.565407200000000012e+04,1.565407200000000012e+04,1.602565799999999945e+04,1.644809826666666777e+04,1.742996770000000106e+04
1.561650400000000081e+04,1.561650400000000081e+04,1.596258839999999691e+04,1.642682546666666531e+04,1.741756029999999737e+04
1.555656800000000112e+04,1.555656800000000112e+04,1.591113600000000042e+04,1.640469026666666832e+04,1.740680610000000161e+04
1.544146800000000076e+04,1.544146800000000076e+04,1.584972600000000239e+04,1.638311920000000100e+04,1.738848845000000074e+04
1.542807200000000012e+04,1.542807200000000012e+04,1.581487759999999980e+04,1.636525613333333422e+04,1.737553444999999920e+04
1.551333600000000297e+04,1.551333600000000297e+04,1.579168560000000070e+04,1.635318506666666690e+04,1.736469159999999829e+04
1.568382400000000052e+04,1.568382400000000052e+04,1.576770600000000013e+04,1.634437306666666700e+04,1.735602025000000140e+04
1.590575400000000081e+04,1.590575400000000081e+04,1.575640520000000106e+04,1.633614826666666704e+04,1.734781730000000243e+04
1.618392799999999988e+04,1.618392799999999988e+04,1.575226480000000083e+04,1.632766133333333346e+04,1.733944855000000098e+04
1.638682600000000093e+04,1.638682600000000093e+04,1.578042999999999847e+04,1.632259173333333456e+04,1.733090375000000131e+04
1.650407400000000052e+04,1.650407400000000052e+04,1.581334560000000056e+04,1.631996413333333476e+04,1.732396214999999938e+04
1.661983200000000215e+04,1.661983200000000215e+04,1.584897119999999813e+04,1.632065146666666806e+04,1.732015409999999974e+04
1.666810399999999936e+04,1.666810399999999936e+04,1.589669559999999910e+04,1.632682600000000093e+04,1.731388780000000042e+04
1.669259200000000055e+04,1.669259200000000055e+04,1.593752079999999842e+04,1.633345293333333575e+04,1.730876369999999952e+04
1.662453800000000047e+04,1.662453800000000047e+04,1.595423039999999855e+04,1.634212253333333501e+04,1.730602470000000176e+04
1.662112400000000343e+04,1.662112400000000343e+04,1.597405880000000070e+04,1.635478200000000106e+04,1.730240804999999818e+04
1.655444800000000396e+04,1.655444800000000396e+04,1.599050360000000001e+04,1.636447533333333377e+04,1.729618015000000014e+04
1.654285200000000259e+04,1.654285200000000259e+04,1.600374040000000059e+04,1.637444533333333493e+04,1.729040084999999817e+04
1.654594800000000396e+04,1.654594800000000396e+04,1.607109040000000095e+04,1.638624053333333723e+04,1.728355225000000064e+04
1.654763000000000102e+04,1.654763000000000102e+04,1.611438000000000102e+04,1.639240933333333669e+04,1.727457899999999790e+04
1.643128800000000047e+04,1.643128800000000047e+04,1.614477880000000187e+04,1.638843453333333309e+04,1.726337965000000258e+04
1.638689800000000105e+04,1.638689800000000105e+04,1.617230120000000170e+04,1.637968573333333552e+04,1.725394825000000128e+04
1.632393400000000111e+04,1.632393400000000111e+04,1.619944239999999991e+04,1.637177133333333586e+04,1.724302715000000171e+04
1.632689399999999841e+04,1.632689399999999841e+04,1.623816600000000290e+04,1.637676626666666925e+04,1.723510629999999946e+04
1.640159800000000178e+04,1.640159800000000178e+04,1.627773280000000159e+04,1.637530666666666912e+04,1.722947615000000224e+04
1.653200000000000000e+04,1.653200000000000000e+04,1.632036440000000039e+04,1.637302106666666623e+04,1.722266724999999860e+04
1.666500600000000122e+04,1.666500600000000122e+04,1.638200159999999960e+04,1.636710506666666697e+04,1.721580784999999742e+04
1.678802799999999843e+04,1.678802799999999843e+04,1.644573440000000119e+04,1.635773266666666859e+04,1.720949949999999808e+04
1.677721600000000035e+04,1.677721600000000035e+04,1.650531560000000172e+04,1.634649546666666902e+04,1.720144630000000325e+04
1.677334999999999854e+04,1.677334999999999854e+04,1.654678840000000127e+04,1.633839359999999942e+04,1.719240309999999954e+04
1.672352800000000207e+04,1.672352800000000207e+04,1.656240279999999984e+04,1.632766719999999987e+04,1.718265380000000005e+04
1.664870799999999872e+04,1.664870799999999872e+04,1.657497839999999997e+04,1.632606413333333330e+04,1.717125639999999839e+04
1.659443400000000111e+04,1.659443400000000111e+04,1.658347039999999834e+04,1.633207493333333332e+04,1.715951174999999785e+04
1.657460400000000300e+04,1.657460400000000300e+04,1.658345080000000235e+04,1.633728346666666766e+04,1.714811334999999963e+04
1.654493600000000151e+04,1.654493600000000151e+04,1.657841040000000066e+04,1.634236706666666942e+04,1.713658475000000180e+04
1.655892399999999907e+04,1.655892399999999907e+04,1.657337280000000101e+04,1.634224386666666760e+04,1.712468594999999914e+04
1.652190200000000186e+04,1.652190200000000186e+04,1.655539240000000063e+04,1.633933320000000276e+04,1.711107400000000052e+04
1.654976200000000244e+04,1.654976200000000244e+04,1.655980199999999968e+04,1.634054853333333449e+04,1.710134524999999849e+04
1.659536200000000099e+04,1.659536200000000099e+04,1.656400479999999880e+04,1.634472386666666898e+04,1.709033749999999782e+04
1.665338200000000143e+04,1.665338200000000143e+04,1.658417919999999867e+04,1.635033720000000176e+04,1.707919244999999864e+04
1.672755999999999767e+04,1.672755999999999767e+04,1.659465999999999985e+04,1.635399106666666921e+04,1.706749865000000136e+04
1.684055400000000373e+04,1.684055400000000373e+04,1.661261360000000059e+04,1.635773760000000402e+04,1.705391335000000254e+04
1.690058200000000215e+04,1.690058200000000215e+04,1.663134800000000178e+04,1.636295053333333635e+04,1.704074520000000120e+04
1.697190599999999904e+04,1.697190599999999904e+04,1.664919640000000072e+04,1.636755893333333552e+04,1.702769815000000017e+04
1.699691400000000067e+04,1.699691400000000067e+04,1.667403600000000006e+04,1.637233013333333656e+04,1.701427149999999892e+04
1.700329999999999927e+04,1.700329999999999927e+04,1.670906239999999889e+04,1.637846360000000095e+04,1.700108079999999973e+04
1.701131599999999889e+04,1.701131599999999889e+04,1.673749719999999797e+04,1.638124240000000282e+04,1.698894114999999874e+04
1.693837399999999980e+04,1.693837399999999980e+04,1.675423600000000079e+04,1.637991520000000128e+04,1.697415259999999762e+04
1.686778600000000006e+04,1.686778600000000006e+04,1.675737479999999778e+04,1.637850453333333462e+04,1.695955189999999857e+04
1.678814600000000428e+04,1.678814600000000428e+04,1.675134560000000056e+04,1.637245413333333272e+04,1.694332404999999926e+04
1.667739400000000023e+04,1.667739400000000023e+04,1.673814120000000185e+04,1.636138786666666783e+04,1.692595004999999946e+04
1.658809999999999854e+04,1.658809999999999854e+04,1.672211600000000180e+04,1.635556866666666974e+04,1.690892205000000104e+04
1.655194600000000355e+04,1.655194600000000355e+04,1.670701959999999963e+04,1.635463000000000102e+04,1.689214489999999932e+04
1.656766200000000026e+04,1.656766200000000026e+04,1.671546399999999994e+04,1.635683519999999953e+04,1.687646095000000059e+04
1.659561800000000221e+04,1.659561800000000221e+04,1.671579920000000129e+04,1.635915506666666806e+04,1.686081134999999995e+04
1.662352799999999843e+04,1.662352799999999843e+04,1.671814119999999821e+04,1.635740986666666686e+04,1.684479680000000008e+04
1.665645599999999831e+04,1.665645599999999831e+04,1.672366559999999663e+04,1.635545000000000073e+04,1.682815444999999818e+04
1.665110599999999977e+04,1.665110599999999977e+04,1.671835400000000300e+04,1.635274320000000080e+04,1.681079079999999885e+04
1.662832400000000052e+04,1.662832400000000052e+04,1.672620799999999872e+04,1.635397453333333397e+04,1.679455984999999782e+04
1.656748800000000119e+04,1.656748800000000119e+04,1.672030960000000050e+04,1.635971666666666715e+04,1.677928665000000183e+04
1.657831000000000131e+04,1.657831000000000131e+04,1.672201840000000084e+04,1.636957893333333595e+04,1.676378925000000163e+04
1.658865400000000227e+04,1.658865400000000227e+04,1.673701599999999962e+04,1.638045986666666795e+04,1.675000449999999910e+04
1.665942200000000230e+04,1.665942200000000230e+04,1.674028600000000006e+04,1.639892786666666871e+04,1.673759534999999596e+04
1.670050000000000000e+04,1.670050000000000000e+04,1.674723559999999998e+04,1.641625373333333482e+04,1.672685809999999765e+04
1.678255000000000291e+04,1.678255000000000291e+04,1.674614319999999861e+04,1.642818426666666710e+04,1.671500615000000107e+04
1.686776800000000003e+04,1.686776800000000003e+04,1.675005999999999767e+04,1.643959293333333335e+04,1.670571284999999989e+04
1.688863799999999901e+04,1.688863799999999901e+04,1.674663279999999577e+04,1.644991666666666788e+04,1.669708335000000079e+04
1.687963799999999901e+04,1.687963799999999901e+04,1.673609720000000016e+04,1.645706186666666690e+04,1.668570499999999811e+04
1.687109200000000055e+04,1.687109200000000055e+04,1.672707279999999810e+04,1.648245319999999992e+04,1.667321904999999970e+04
1.687909799999999814e+04,1.687909799999999814e+04,1.672257999999999811e+04,1.650366533333333427e+04,1.666278564999999799e+04
1.686686799999999857e+04,1.686686799999999857e+04,1.672277359999999680e+04,1.652553826666666646e+04,1.665302360000000044e+04
1.689865000000000146e+04,1.689865000000000146e+04,1.672409960000000137e+04,1.654463266666666823e+04,1.664358464999999705e+04
1.699090200000000186e+04,1.699090200000000186e+04,1.674660280000000057e+04,1.656676039999999921e+04,1.663581369999999879e+04
1.705654600000000210e+04,1.705654600000000210e+04,1.676482479999999850e+04,1.658678853333333245e+04,1.662789134999999806e+04
1.712340600000000268e+04,1.712340600000000268e+04,1.678963199999999779e+04,1.660623680000000240e+04,1.661969670000000042e+04
1.720373400000000038e+04,1.720373400000000038e+04,1.682804160000000047e+04,1.662884906666666939e+04,1.661161179999999877e+04
1.728231999999999971e+04,1.728231999999999971e+04,1.686294359999999870e+04,1.665568706666666549e+04,1.660340245000000141e+04
1.730250400000000081e+04,1.730250400000000081e+04,1.689671440000000075e+04,1.668315613333333386e+04,1.659821454999999696e+04
1.735486799999999857e+04,1.735486799999999857e+04,1.692226599999999962e+04,1.671434853333333376e+04,1.659448999999999796e+04
1.739298800000000119e+04,1.739298800000000119e+04,1.694910599999999977e+04,1.673723120000000199e+04,1.659277839999999924e+04
1.740841800000000148e+04,1.740841800000000148e+04,1.698501959999999963e+04,1.675518786666666347e+04,1.659150059999999939e+04
1.735698600000000079e+04,1.735698600000000079e+04,1.700304959999999846e+04,1.676723119999999835e+04,1.659107920000000013e+04
1.727077399999999761e+04,1.727077399999999761e+04,1.702064799999999741e+04,1.677415746666666746e+04,1.658702784999999858e+04
1.721693400000000111e+04,1.721693400000000111e+04,1.703998799999999756e+04,1.678321560000000318e+04,1.658670914999999877e+04
1.716620600000000195e+04,1.716620600000000195e+04,1.706884960000000137e+04,1.678918986666667115e+04,1.658683050000000003e+04
1.692803399999999965e+04,1.692803399999999965e+04,1.705496440000000075e+04,1.678345186666666996e+04,1.658331034999999974e+04
1.696998200000000361e+04,1.696998200000000361e+04,1.707931519999999728e+04,1.679057453333333615e+04,1.658479060000000027e+04
1.706386800000000221e+04,1.706386800000000221e+04,1.710153719999999885e+04,1.680054173333333529e+04,1.658958359999999811e+04
1.716295000000000073e+04,1.716295000000000073e+04,1.713247799999999916e+04,1.681457280000000173e+04,1.659786039999999775e+04
1.726230400000000009e+04,1.726230400000000009e+04,1.716480039999999644e+04,1.683170760000000155e+04,1.660140849999999773e+04
1.758443800000000192e+04,1.758443800000000192e+04,1.719829839999999604e+04,1.684767280000000028e+04,1.660516500000000087e+04
1.768808000000000175e+04,1.768808000000000175e+04,1.723920360000000073e+04,1.686614999999999782e+04,1.661093364999999903e+04
1.780660399999999936e+04,1.780660399999999936e+04,1.728693039999999746e+04,1.688479186666666646e+04,1.661495109999999841e+04
1.789328399999999965e+04,1.789328399999999965e+04,1.733691640000000189e+04,1.690439519999999902e+04,1.662027394999999888e+04
1.799224199999999837e+04,1.799224199999999837e+04,1.738742919999999867e+04,1.692801506666666683e+04,1.662349714999999924e+04
1.808648199999999997e+04,1.808648199999999997e+04,1.744222119999999995e+04,1.695801906666666764e+04,1.662583804999999847e+04
1.819020000000000073e+04,1.819020000000000073e+04,1.749751359999999841e+04,1.698637013333333380e+04,1.662899074999999721e+04
1.826809600000000137e+04,1.826809600000000137e+04,1.754236920000000100e+04,1.701440266666666867e+04,1.663481895000000077e+04
1.830830000000000291e+04,1.830830000000000291e+04,1.758726719999999841e+04,1.703648893333333035e+04,1.664112919999999940e+04
1.833740800000000309e+04,1.833740800000000309e+04,1.763022960000000239e+04,1.705706906666666328e+04,1.664857364999999845e+04
1.837335000000000218e+04,1.837335000000000218e+04,1.767614439999999740e+04,1.708077573333333567e+04,1.665611774999999761e+04
1.838232200000000012e+04,1.838232200000000012e+04,1.771751399999999921e+04,1.710085786666666900e+04,1.666782095000000118e+04
1.836594199999999910e+04,1.836594199999999910e+04,1.775505679999999847e+04,1.711959693333333416e+04,1.668062894999999844e+04
1.837664199999999983e+04,1.837664199999999983e+04,1.779162200000000303e+04,1.714311733333333177e+04,1.669766859999999724e+04
1.841428399999999965e+04,1.841428399999999965e+04,1.783448880000000281e+04,1.716646466666667038e+04,1.671003914999999688e+04
1.846475400000000081e+04,1.846475400000000081e+04,1.788741160000000309e+04,1.719685746666666819e+04,1.672359434999999939e+04
1.857881200000000172e+04,1.857881200000000172e+04,1.796187920000000304e+04,1.722953146666666726e+04,1.673939439999999740e+04
1.875481999999999971e+04,1.875481999999999971e+04,1.805186599999999817e+04,1.726362266666666619e+04,1.675418555000000197e+04
1.893281599999999889e+04,1.893281599999999889e+04,1.813479839999999967e+04,1.730033146666666653e+04,1.677060229999999865e+04
1.908420000000000073e+04,1.908420000000000073e+04,1.821808760000000257e+04,1.733574893333333603e+04,1.678631509999999980e+04
